square_feet,bedrooms,bathrooms,floors,house_age,garage_spaces,distance_city_center,school_rating,crime_rate,property_tax,parks_nearby,shopping_malls_nearby,public_transport_score,lot_size,neighborhood_quality,price
4990,3,2,2,16,1,24.812657030070213,9.308294989451719,7.292355094683608,7811,0,2,3.225259808954034,8872,3.5295863405206167,617495.0227296436
4609,2,3,1,13,0,15.298018524665938,3.424212263624447,6.905526403996448,2031,2,0,8.430221817211953,2067,9.341636888464086,564309.6305722711
1994,4,2,1,8,1,25.55670778789605,9.901670189263342,1.1396198135815228,7857,3,3,3.8104517812210763,1727,9.67411643017672,311303.29213525873
4881,4,1,1,29,1,18.421453459061407,7.0323731814483255,6.5689323465468465,4288,1,0,3.429074706002003,1243,2.309422217113128,596397.3322943202
1869,1,1,1,20,2,20.7731579289529,5.171603323226958,2.799875494540973,5526,4,3,9.11253474397446,1711,9.770498949365047,228850.9742325242
4314,1,1,1,11,0,29.811545251475536,6.520513852572444,0.2880137056933352,2315,0,0,1.425174328653875,8924,1.7715067158635405,502570.45312904194
1129,4,1,2,36,0,7.737730831796527,3.452780521361861,4.14830671888954,1892,3,0,6.946669348604596,9462,2.9671100795126977,169494.77373112075
4223,5,2,2,31,1,19.094421668080262,3.4675647176031994,4.335431028038011,6169,3,2,1.388507628531008,3560,4.99751902785524,539138.3984973069
3558,3,2,1,10,1,14.349320311664552,2.0219908945914447,4.671741333524465,1106,1,1,8.206874079144024,6139,9.942376291405392,447280.3432789063
3514,5,3,1,19,2,2.1441066347580517,2.026452679348589,7.048241653907162,4080,3,0,8.46463919459956,4560,5.397067460488414,509202.41941752774
4191,3,2,2,34,2,1.419648603583086,4.129045673220202,3.0884380914245915,1744,1,3,9.040209171936858,5003,5.953684988606373,560919.6863261143
2747,4,2,2,10,2,4.457628756717901,7.865699301067345,3.1528051310392256,7843,2,1,2.6748105543465437,3177,7.249824545712837,435917.510692836
3969,1,2,1,7,2,19.823660475617896,6.471740508383462,0.6055225624126059,6575,1,1,2.1204834033376043,1837,9.714642024456563,521416.9272515007
1539,1,3,2,3,2,17.447729549488376,1.9232610429791874,6.86821215992296,7466,0,0,5.531815419023203,4714,8.050162601118199,222747.23298807355
1125,5,1,2,26,2,17.049457273748096,8.670128724783199,5.67826091399584,7452,3,0,3.444693594040504,4078,3.0173860398132875,181177.89610917875
601,1,2,2,39,1,1.9238461133195424,6.412308642910598,3.494251126937881,7993,3,0,6.456677250223587,6032,3.726918375979192,137777.38476237006
974,4,3,1,37,2,14.609786894440205,9.647700191063018,7.051889789173547,1621,3,1,5.6237256151368165,2650,1.8786541564767196,187842.7676773394
2940,5,3,2,29,1,27.814061717433326,7.031669206700868,5.373577492268772,6090,1,2,2.303668992028841,3948,6.800071277482658,369949.0899864864
4605,3,3,1,26,1,12.530164210008751,2.5765737733376293,4.692449458705397,5240,4,0,7.65343444466594,3520,2.6266627588529943,580161.6123253499
3652,1,1,1,20,0,19.122751623865234,5.2640502607704,5.1132454366112645,7883,1,1,8.234059406733374,8269,3.3166439963142915,433131.45210841054
2965,2,2,1,19,1,23.614741593071162,6.836478377924838,6.3634812526705655,1820,0,1,9.66738720154793,8597,8.993022896623394,347554.65072262246
2125,1,3,1,3,1,23.73383309511474,1.2543823094497992,6.600026045745995,1411,1,3,4.559849887250254,1362,3.940801077988137,186198.93674000527
2246,3,1,1,10,2,16.05912238946287,1.134192377393271,2.8895781914071716,1113,3,0,4.039614419333988,9841,6.099820465187503,283217.60942970036
613,5,3,2,12,1,25.880606416667753,2.164627005387111,1.4074336339115323,7718,2,2,2.7303639041794456,3256,4.578094079102593,103923.16079719912
2878,3,3,1,8,2,12.349964707548661,3.2649799154092367,1.5663418119051875,3446,0,3,2.6277854968827876,8352,1.6662815866532221,419656.93213054683
3755,2,3,1,3,2,26.772103228759153,4.8659421116860795,6.393908859030017,4346,2,0,3.889479568419868,5358,4.265774469070346,488651.0837156623
729,4,3,1,11,2,7.966587825470814,5.386964263838095,8.72873285767126,5219,0,3,9.836350321188412,6297,4.672613827323378,153769.6618806081
4414,1,3,2,8,0,9.12627580272656,2.242248480441071,4.094962783455518,1085,0,0,1.8303280725174065,5861,9.061309917203664,579707.0678873631
3816,5,1,2,12,2,2.540498101771032,7.060524212042477,1.6952016032946238,5142,3,3,3.3342958186973517,1875,3.9200558828170555,546044.9732047181
3538,4,2,2,25,1,24.071873259726203,6.365242555268813,7.566024982938546,6995,1,2,1.7738055718753745,6955,4.413170077858611,430416.96470361116
4528,3,2,2,37,2,13.094601850748461,3.650176889570442,8.324894744194486,2572,3,3,3.462682534621638,8129,8.046070918051011,532258.6936008383
2640,5,2,2,12,2,7.644381803430572,1.1229389509176282,8.805824431209665,6834,3,3,1.8316128927763449,4851,7.8306098609043815,327804.2912284574
627,4,2,2,38,2,7.72191805088081,1.6988312381796167,6.068314289137332,3005,3,3,5.5747798008042535,8805,8.184567489836418,93274.42341945154
2713,5,1,2,27,0,27.140598295647763,4.525252979597555,8.607285593880846,5079,2,0,4.945200881682847,7656,9.583936660684037,272519.60976528714
1852,2,1,1,18,1,25.18358141337007,2.3857691604911553,0.15414958448407678,1803,0,0,2.5664529734790684,2922,8.160017485553057,253039.76839095392
4956,2,1,1,23,0,17.052395675358316,4.391376455331738,1.0723580176952352,7532,4,2,2.5732710439766753,9820,4.668473828961019,568226.3789015469
2646,1,3,2,18,1,18.867213212055912,6.653643440593196,0.9257606705209875,7719,1,3,6.6349816634745356,2128,8.393576652082828,396976.24418129836
4623,1,3,1,12,0,14.755441545958439,5.925136850913551,7.12604684254733,4334,3,1,4.484092050914889,5561,5.5780716888094455,584913.651763224
4996,2,3,1,12,1,12.358329743485458,3.080582948236548,0.6958178354357902,7085,0,3,1.5057544305993122,9955,3.4994262926670876,668331.3839157412
3974,5,2,2,27,0,27.54882955533161,4.0944024213287715,4.96364372466307,7775,1,1,9.281733397903611,2019,3.7262536131791113,465218.70156145777
4066,2,3,1,1,2,4.64276840208876,6.526280786037855,4.727068986362891,4349,4,1,4.644572372288203,6024,3.014581497070585,527532.8819926074
3681,1,2,1,9,0,13.134956901770611,8.747695252391038,3.1070352355824093,7857,4,3,6.319427993710193,8574,2.304936620377781,466471.24218406586
4378,2,3,2,21,0,10.992295331648386,7.778920948649895,8.704051699420997,2069,3,1,8.968707549265362,4927,2.660413706682853,558844.0613108042
1229,2,2,1,12,2,15.446370887283303,5.980600241500735,1.70433201879996,6287,4,1,4.61943097546283,3841,1.5686024495843744,200621.20805015083
869,5,3,2,8,2,14.271324361810077,4.260636984848376,3.5246278439923984,3669,4,3,8.385940354701244,6477,8.996057784391477,162498.1513907798
3239,4,3,2,32,1,16.04779641788136,4.285461497876248,7.741715000229291,5141,1,0,9.23277002142655,9866,9.37907028684211,439783.8053451433
2593,1,1,1,13,1,5.057650339582828,8.914755792379564,0.30422314393284244,3771,1,3,2.5666064529703316,2008,6.28093353244506,410176.58283883304
3491,5,3,1,19,1,15.881103543885036,1.3531921843649175,6.7295040024636865,5635,3,2,9.03243214002978,2226,8.564406009478166,445285.24253651674
4032,2,3,1,14,0,8.030145602729116,9.891843799782349,8.163977263615706,5182,0,1,2.0784920203574035,2635,2.652139923878324,527277.8250200906
1880,2,1,2,31,1,6.345609120657547,6.97937869766406,9.322678388381672,7946,3,2,3.476146684413997,8261,9.115064427042867,195369.95285574356
2960,4,2,2,32,0,2.8801923447995454,7.130239291651515,8.762966404914849,2408,2,1,8.273903028852128,9515,5.557254036674575,385462.31261207385
1175,1,1,2,16,0,23.116924203928086,1.3419805357426795,3.193841168336852,4740,4,0,9.106160934588505,8529,1.6044849334499958,114327.96565251914
1907,1,1,1,23,1,13.395815704840238,6.44976347402145,5.863641413229526,1264,0,1,7.157249095357514,2685,2.271814700447442,233348.82687297562
3792,3,2,1,29,1,19.17266681604099,5.363002540814023,0.7729349315046585,4848,1,3,1.9434326457024347,4712,3.7807881470813545,495945.77756726136
3778,1,3,2,12,0,22.100206955837557,1.9520101620466028,2.578700035480086,4093,2,1,5.7069304921427735,8058,1.392018223192763,450383.86648066837
3334,4,2,1,15,2,20.70018329409305,3.5012980969242316,0.9422237874750738,5798,2,2,6.153706981447943,9733,3.7836404021569923,446646.3426532184
2812,3,3,1,1,2,14.644520853600786,9.01283010592286,3.1518729015396385,2473,4,3,3.536737570005918,3944,1.5393738980700262,416582.7042372676
2952,3,3,2,16,0,12.249057339600165,5.949895742793577,8.75187213458729,7375,1,2,9.92166226210358,2327,3.1242484467354266,381692.9551430191
4168,2,2,2,31,1,11.902837379579248,4.720749176565178,3.4716683967429263,5281,0,0,4.020651611734575,6906,3.391027802707974,494305.65063908446
2255,2,1,1,7,0,19.561415110971634,1.6541394025672984,5.618981030014264,1325,1,2,2.8922929236483332,9830,9.949320787301145,233928.00928463493
2179,1,2,2,2,0,15.34903629331433,7.42709374662075,4.333808481149408,2206,4,2,1.9912242578684398,3260,3.1199200638729803,284580.247490943
2803,3,3,1,11,1,25.624835191666808,7.325657410564293,4.589165242987353,5492,2,2,4.406511347858242,2429,3.1526780404472228,361204.76625575486
1990,2,2,2,19,2,26.36635754547465,6.526392462753072,9.695720518365583,2504,4,3,7.233568224814481,3962,7.181100715225465,207242.54271495936
2342,4,2,2,15,0,5.946250962189035,5.592363815985843,2.9615446826385794,6522,3,0,3.0827538396323497,8386,8.734217306648068,337370.6155607721
2525,2,3,2,13,2,4.950775894826044,4.904059619866354,6.273244695231713,4534,2,0,7.925897957172349,3468,4.483498713418779,345125.0339723145
1219,2,1,1,15,2,19.281626855043985,6.3394398368919305,4.200626695794471,2440,4,0,2.2186114094955443,4228,8.880562179466231,161127.23416081787
1874,3,2,1,32,1,9.735546693806103,3.10055906555566,0.6114618104768621,6184,0,2,4.9642113788071365,9320,4.0612781867298136,287211.52442710375
1556,3,3,2,29,0,1.538550844187867,9.471331577598828,4.89330831624236,1955,0,3,7.321363660954368,5399,2.773142916535174,229736.11166124587
2539,5,3,2,11,0,26.770637411525698,6.299150762622066,8.133433290451084,1554,0,3,2.2177846241887393,4966,3.9667494189495116,333758.05338634714
4553,4,2,2,14,2,7.580122250070439,3.800731999189389,0.9875296868168837,7876,3,3,6.380579889954797,6281,6.484207365351931,623490.7300011487
2981,3,1,1,17,2,27.949138898888464,5.047118657966416,0.6959184739630897,6136,1,2,8.190572611752149,6017,4.304288433808663,421845.14968368417
1568,1,2,2,27,1,21.805599075469356,8.25116309989203,1.5363152039326666,7940,0,0,6.359940066602859,6155,7.056044235903599,199217.4401430186
1916,4,1,2,22,2,23.116951207433043,2.454544546572677,7.644001113893061,4254,3,2,5.603175318947658,2250,3.1324229148023415,196104.52234565924
1643,4,1,2,13,1,6.842383378001652,3.6355206021423436,7.239953841447379,7534,0,3,8.544695978825565,5688,7.308936045902339,209914.97979291153
881,3,1,2,29,0,7.791638342887575,7.115572204628998,5.650177689061105,5139,3,2,9.86878315001095,5073,4.1269452692362005,139427.84950766285
3444,4,1,1,32,1,16.11676486089791,3.839402858340015,4.682264040926324,5996,0,1,2.631816571196573,4787,5.102815344417411,391452.28973599
1658,3,2,1,14,2,5.990895726846003,8.132515136753193,8.88325814702622,6819,1,0,7.222117071947834,6658,6.0197062639860635,224875.9761585683
4893,2,3,2,6,0,9.857519087807937,2.1740813845962474,7.666978238334825,5577,4,0,1.7259179890558303,4772,7.176025028673943,601472.9242904985
3132,5,3,1,14,1,10.32241186048633,7.864175534091476,8.119422513018051,3036,0,3,1.3855692157655246,3212,3.148423226638603,421717.6174297075
4428,2,3,1,37,0,5.629268064330159,1.615165433655096,8.132623013506542,2286,4,2,3.527370732079091,7867,8.523509836697293,563649.4574725939
1608,3,3,1,10,1,6.950302168459662,1.113333514007453,6.42717154745558,2197,0,3,9.738278096741919,7963,7.496584747797158,213558.1904239474
1829,3,3,2,28,2,23.86800341823944,9.08401166948946,4.580146243159459,6560,1,2,5.969760862320439,6693,3.106881271215995,258115.56378201427
1635,2,3,1,30,2,5.848679781870783,6.232052952390688,8.646777525856503,5661,4,1,3.4144420955987007,4991,9.774771063426194,248340.34767300673
875,1,2,1,24,0,1.8252643634737522,4.166442073781303,9.260074176032507,3267,3,0,2.1932748676446288,3187,6.983172919274126,129513.51014622039
3340,1,1,1,23,0,19.251293336239215,3.0933517326746536,0.23806043258343013,4629,0,0,9.281650627120024,4032,5.07184197820035,409425.67413768877
2889,1,3,2,18,0,29.30351046238105,6.551972049347345,0.515548732662513,4465,0,2,4.261299236842966,4903,2.4177459299816473,397432.5861778022
1839,3,2,2,1,1,10.60520062407052,5.581019651830644,9.587432969084373,1771,3,0,3.760275433482984,9220,5.798989020773183,261795.3730401608
725,4,3,1,21,2,4.441015392691316,9.924379979769867,2.771606138441948,6314,1,2,8.721670887991046,4670,2.4829829814440636,190901.4525458215
4665,3,3,1,19,0,17.541232435658394,9.848943879883713,8.733694396494187,3456,2,3,6.439625485397835,6727,4.8654251082805935,606594.2204338341
4912,4,1,2,32,0,27.28427212177374,6.715221095274487,3.887951189614026,1470,0,1,2.5177250047746447,5894,4.67841270465567,565762.4927194557
4468,2,1,2,7,0,23.737791615025884,4.985834554953015,1.191000576093556,2370,3,2,4.793594783672546,6518,7.479456799127141,548774.636147786
1808,5,1,1,24,1,19.052960183968764,5.420268722211959,0.8044320020933426,4132,2,1,9.35407961295137,3336,2.731448631018248,271898.0414181724
3849,4,3,1,8,0,10.136638401620383,7.142311596131758,1.5650789908045648,7309,0,3,9.11083217107919,4323,8.396842193837612,576221.7323026274
1518,1,3,2,33,0,16.714525025010378,1.9141708981184324,2.498931948673647,1671,4,3,1.6309881345187975,8120,3.935190943145492,219254.3110595527
4523,3,3,2,22,1,3.6461003978234054,3.9551686642964636,4.885183539308262,2174,3,3,3.4175187347735996,8859,4.995897642718976,615443.0247613657
2569,2,1,1,4,1,20.68941730413943,1.6774501690324346,7.014979005657835,1110,4,2,2.3908545822623446,1099,7.951068779984583,275152.1211869348
3393,1,2,2,24,0,22.027784548031875,1.6602468356522762,9.863985764853,4559,1,1,5.804305428325104,4656,6.628531597421633,352525.13826266566
1491,2,3,1,7,0,28.985917064387646,2.7625531770481038,4.4150674328917106,7692,2,1,7.749849853272866,7786,3.7722281662174364,170090.87715375418
2633,5,3,1,15,1,8.551523403607078,5.367279291339042,5.181849423431099,2026,3,0,3.6598889004037085,1693,4.47582632091293,391196.4888633053
1964,3,3,1,14,2,1.5352361522476565,8.062968890465104,5.218157013832556,4554,0,2,7.821964696467895,5801,3.7520813259064916,356248.83649605117
728,3,2,2,0,1,16.822645468387368,5.369463020492853,5.39434355487936,4233,0,0,7.018440157622512,9209,6.352931505494414,142059.41567509752
1614,5,3,1,21,2,21.49692462750762,4.019289495047827,5.177406571044623,5439,2,0,7.553999884667651,4709,3.9936207988615573,242707.56826886738
2399,3,2,1,2,0,23.921816800606653,1.7411769130308232,0.08774755061917827,2472,4,2,9.534193419723877,3770,7.531279253048267,312880.7461698215
2118,4,3,2,37,0,6.618429057719507,5.9526597086481665,0.01724822109840707,3379,4,0,4.821506747080325,2030,6.218084427253535,357198.8073755685
4781,2,2,2,13,2,8.590833202073686,3.441417278348591,0.9766631812612292,7407,3,0,4.083112221503312,5475,2.311359505727581,600674.8088800231
1798,1,3,1,35,1,15.865136832751594,6.534407601254327,1.0155660342917883,7226,3,0,7.154624873185189,5209,3.7924175681189416,265864.0905484858
4473,5,1,1,17,0,10.587423489130053,9.794689652191765,7.048969089547961,5872,4,3,8.268014273300112,7995,2.993026977191402,612209.901676825
3074,4,1,2,17,2,25.954833111035907,2.0018288932979513,2.0491603251599977,3971,3,2,2.7230076253834454,2619,4.512818912963368,368639.83846766176
4085,1,1,2,2,1,14.739044458422887,2.909128588497459,8.947141047556128,3381,4,3,8.621196407332853,3516,5.6438567758842675,487928.4359387746
4649,1,1,2,9,2,24.187780678958084,5.257850842894372,9.286063295770195,6499,2,0,1.5206724189918226,8995,5.5608657155569885,535233.775977952
4319,5,3,1,38,1,17.837973053988257,9.717524338113366,9.758933378958988,4290,3,0,1.057543768684176,2125,7.790713089069601,573909.1049408016
902,4,1,1,0,1,23.419614106896248,7.94628798642996,9.390813048870202,5753,4,3,2.425844344655615,9684,2.702546772415384,109613.38609579434
4552,1,2,1,26,1,10.647516609379391,9.084062738465471,2.7188832191852463,2833,3,0,9.808004682759092,7906,9.518255463677022,580988.9640125714
1586,1,1,2,26,1,25.111082035979024,4.003433636282136,5.097768447035125,6928,0,2,5.712088398559988,6604,4.0856059619395175,152126.0499357127
2463,4,1,1,10,2,8.962597150979626,9.92834626400735,1.75454970196941,1453,0,1,1.4191067036269844,4036,3.7022396222452465,414822.6713107268
3672,3,1,2,4,2,16.836865432095433,1.9254953445774166,8.06209655172433,7816,1,3,9.974581156447416,3526,7.166607203621978,408868.4832131553
3724,1,3,1,6,2,7.206206282042352,1.4767561544149075,8.884317051440961,1740,4,1,7.7042012934432025,1166,8.249649658147563,469883.78398687916
1927,2,1,2,18,2,14.790269127159608,8.700423643486253,8.51288839297515,6865,1,1,8.542045683560946,5189,4.406245883322881,209030.55742354481
3008,4,2,1,28,2,10.227081075752391,9.345383831862875,4.333669486968349,3380,4,1,2.9164647383207507,8348,7.721622774045794,418933.90234953095
4273,1,1,1,14,1,8.734399488479212,1.8152682179149158,7.58673884686781,3357,3,3,1.949044908127219,1575,8.953623605224493,522288.06349626783
3891,5,1,2,34,0,29.04256552281309,2.0208468407125735,0.9757916957626944,7870,4,0,5.63576448445871,8171,7.901232986862617,476871.8183627913
4633,2,1,2,36,0,5.642149059115188,1.2985674198019643,0.4024477061925069,2443,0,2,7.949581158540182,9797,1.307768370137497,572581.407297545
1303,1,2,1,11,2,23.832449286264463,1.9405680637845169,7.532364143087609,4680,3,0,6.740025870866478,4343,8.446320202295693,148926.20928475965
1174,2,1,2,29,2,29.540783825013232,2.884778351202528,4.253552743286837,2748,0,2,6.679533983663539,2818,7.970328626089306,142363.8860022484
3832,2,2,2,19,0,1.577143028462257,9.730689570190009,9.955492647395692,3401,3,0,7.813864753194879,7023,7.023612143378674,504065.8045674005
3232,3,2,1,36,1,21.271795007220756,7.010742000157124,0.972542158555324,5919,4,1,3.043187429981608,8979,7.840201771791131,430144.36648821476
4428,2,1,2,2,2,8.334442361132327,8.00697722966688,8.556276815352337,4171,4,1,6.953673536298904,6171,9.81482856248745,540093.7121998499
3830,3,2,1,8,1,2.174146905520829,7.985254633223699,4.7998306552899175,5240,0,2,4.528996022218216,6409,4.8800159903651465,535811.7412425422
1088,4,3,1,38,0,12.683797789742293,5.815663748012931,8.27150195503877,3006,2,3,1.6277813678830528,5541,1.6050091145913803,175258.1963182534
1947,3,1,2,25,0,28.121316494955376,8.177400799417155,8.171272821701448,6163,4,0,2.819283456190468,7380,5.14800972664945,195915.78977489416
4281,5,1,2,1,2,1.341187736642933,6.362267791509726,9.159920013620773,2786,2,1,8.146033652844032,4860,1.4179028985194315,563144.2656013313
3773,1,2,1,22,1,18.048685065963667,3.8309148784302183,2.9785001128610276,2409,3,2,9.063376282724112,2514,3.6482536727961503,468315.5294861447
2267,4,2,1,22,2,15.540497879264406,6.0499909789156066,9.497993534620031,2762,2,0,3.5453963037553926,2067,6.281918126170831,316458.3995212141
2237,4,1,1,20,0,26.328140766760377,5.801577275210621,1.5166696035762028,1909,0,2,2.713248442051139,1881,3.7866060363354066,304264.23419620126
4714,5,3,1,15,1,3.436049721098144,8.411077483833886,0.8196877759349053,1760,1,3,1.2405205382065732,7909,7.1685572131858475,667989.4406487229
4153,3,2,1,8,2,20.76425486671286,9.835544956434932,4.316155173723492,7638,1,3,9.529276497281307,6032,8.39787694917149,547523.5226629769
1600,1,2,1,12,2,20.72318125456504,4.699383088788375,8.283229686418426,6612,0,0,7.15469432531687,7502,4.783952613515832,153492.27773021447
1450,3,3,2,27,2,20.403320489006212,7.870516105972237,4.734211306334456,4240,1,3,9.613270945388443,4639,9.101241561637032,241768.208819741
1988,2,3,2,26,0,28.32770035311607,1.897867036343202,8.292866775305141,3689,0,0,8.774642646734994,5557,1.718550382153602,216806.93405844874
4312,3,1,2,16,2,24.869538341199533,7.991482325034597,7.296868057943052,1530,4,0,4.064199334213669,9292,8.561018477804048,519611.3782493774
1967,4,3,1,37,1,2.2172090610616744,4.342752207939089,2.0942838613893358,2359,2,3,2.014147411799561,4532,8.45715830895369,326296.8152752898
1421,1,1,2,35,2,14.661402670430881,1.35451146600718,9.488816248994638,4818,1,2,5.49151115374124,3816,3.897945066940884,123931.43410693135
1054,3,3,1,0,0,12.540638629838671,4.269215607059595,0.6078116862940341,3027,4,2,1.2413241803590391,7411,3.688436684121535,197668.50444111752
2224,1,2,1,17,2,9.99426941163326,6.495784758294803,8.982797075437949,3560,1,0,2.3492496532910465,1407,3.7458548303816137,259688.81240580374
3372,1,1,2,8,0,14.08876502946882,2.073251509133199,3.04443448990374,3177,3,1,3.100893661135752,8204,8.302543411099698,366143.46404201485
4326,2,1,1,12,0,12.141631362853346,9.316310431872292,5.001480831643993,6103,0,0,6.990819365300276,3515,8.484881388491756,500405.14276103966
3747,2,1,1,39,1,13.537683096481295,1.6990517194555472,4.223518727007345,2537,0,2,5.588897265586865,9133,3.9675021294490085,469838.90395004145
4689,4,3,1,14,1,29.39859410265063,9.370060478498496,1.7183455691691618,2273,4,0,3.7217760050151805,2739,6.333313127000157,641632.0200757064
2790,5,2,1,3,2,3.570356267737842,7.364237661421178,3.5814686640169313,3781,3,2,6.08291559272206,5052,2.2503990649640904,442660.41535039514
1516,1,1,1,32,0,27.744695225323163,3.9674095787278327,1.9293443629279527,1946,2,3,2.1268238399953057,1258,5.219008644529199,183066.22466155616
4586,5,1,1,23,0,14.926864690659775,4.516753129381839,2.0388647546052385,6257,3,0,7.801373141367513,9700,9.989135657699844,568668.6227895046
3475,4,1,2,35,1,19.088525119486693,7.667284282594697,1.8705683602638035,2298,3,0,7.408316248779559,6786,2.4295523293562216,432352.7751350531
2040,1,1,1,9,1,25.075306031913122,6.413239907930866,4.8901738034659425,6097,2,3,2.9485240811247646,4683,9.528063759640531,233169.0091819483
1335,1,2,1,35,2,11.453427845328411,7.044786293094507,7.979313675113156,3511,2,3,6.457524001986761,5720,8.41829249768507,178527.30755789223
4168,5,3,1,19,0,13.482235334551039,4.50248154862132,5.68970033761241,3188,3,1,5.529723438675141,4726,9.74993185851643,516253.89851726266
3938,3,2,1,10,1,12.876035928082704,5.390321336268391,8.932065885508418,7063,1,3,1.5473468066481977,1678,2.616208845494797,486425.4948694271
3615,2,1,2,11,2,11.867199653537035,9.90880735634104,6.365444885767242,1881,1,1,3.50338525152521,9459,2.921666413990278,458047.0642262691
3489,3,2,2,17,0,27.840350327759953,2.9253058344974594,6.893401156326044,2847,3,3,9.995344336214671,7126,1.1518046356137281,373230.2592279335
1561,5,1,1,29,0,25.03896684459735,4.760705678699183,6.676072297270031,7599,1,2,1.8958209499973442,5906,7.52231631624045,172644.61445776277
3589,2,3,1,36,1,4.160999706026307,3.626408688165706,4.4945919318374115,2975,2,0,5.5577017631994465,8898,6.796852240925671,433197.3290875446
4448,3,3,1,19,2,4.135577221835785,7.886003593958648,6.893388222000828,7577,2,3,8.644003791531194,2200,2.602588944922589,595837.6615042771
1626,2,3,2,24,1,13.408215930736745,7.876113630991487,0.6970774646896116,6726,1,2,3.7058668570464754,6355,8.120304689878648,261718.7026509726
4465,1,1,2,11,2,3.8610639252514627,3.6320091489765627,8.598514719156631,5268,2,3,3.3463777509437547,2116,3.692759555185529,538190.3637990062
3463,3,2,2,20,0,18.95369976286247,1.732512849696846,7.778121434439173,5568,0,0,9.017137465212913,7344,2.2149601239757164,388703.7119514673
3101,2,3,2,24,2,5.167056610590284,1.1028940900498365,2.452299582316788,6542,2,3,3.7434695228341575,6930,4.803063985174133,443911.63762642874
2547,2,1,1,10,2,16.14882465503723,4.84705479918237,7.6803245425408235,3964,3,3,6.863439801275128,2058,1.8187286358417047,243824.56599331804
1777,2,1,2,8,2,1.2093784631078148,4.693038349021938,0.12642601400018494,7582,4,0,7.662816858978843,8284,3.3691929064592196,267619.48826947185
611,3,2,2,24,2,10.181294103966755,9.895508907758767,2.172465724808804,4063,1,3,8.097559743763945,1687,4.342000225846116,174347.6372886276
4999,4,3,1,34,2,20.638530986507007,5.228218681279117,0.6513723867089594,4128,1,0,9.952836735762968,6577,8.66677757062735,675007.1321149558
3964,3,1,1,31,1,15.037129266607604,3.3077653261787856,7.802269166178947,1497,2,1,8.228728627389103,6590,8.132938671638993,477437.89459391346
3622,5,2,2,13,2,29.369815093970654,9.021064969283206,7.558741511783872,3216,2,3,6.913109411987809,9152,4.984788571755564,428002.44588820316
3971,3,3,2,0,2,26.349010085920114,5.419611546882206,8.136360238018307,1988,4,2,9.059172019830761,8063,7.521175519771488,499587.73269023205
3430,2,2,2,16,0,11.413052592251384,6.392580716895201,0.04481693325528835,6701,4,3,9.151701720750527,9979,6.117846725611045,457640.29551148537
642,1,2,2,24,2,2.3191097026959633,1.861018393853914,5.01232726678408,3608,3,0,9.758498118936537,9395,4.067576695702613,87896.64000873559
1543,3,1,1,7,0,25.523162703335547,4.446247665967967,7.048361975173365,3475,0,0,7.988187380288375,3491,7.532869091457563,171827.3200355042
2990,3,1,1,4,1,27.425794999125472,9.498013070264081,1.5540112873901546,5514,3,2,2.7543459753831785,5822,7.151492390197402,416798.4189404685
3145,2,1,2,4,1,24.798194409152067,6.305548457578829,6.497907275126247,2370,1,2,7.388254800135911,8004,6.571849979742418,377539.9964654519
3011,1,2,2,34,2,4.7105482866731805,4.100516696282155,0.8411009930968572,4588,2,0,1.6761559747943664,8011,6.561599689389255,463286.61845735175
1604,1,1,2,18,1,29.939538897956343,6.631004625684338,1.8132585610431318,3502,3,1,3.8616663512385414,6700,7.146837930942791,211399.20757407378
620,5,2,2,22,2,8.49894242503044,9.193699806203044,4.75796814994601,5809,2,1,2.042267592840251,5862,4.460909613782844,150156.1054566863
1006,3,2,2,8,1,22.00194247144273,3.4659154042533107,6.53565152681102,7345,2,0,9.54948346198786,6350,8.82168233560932,119128.89395341696
1614,1,1,1,29,2,27.333011413735925,5.5460504662360695,1.4586912695389609,1178,3,1,4.048787010019258,1355,2.460770609468147,190329.43244723705
2438,1,3,1,15,2,7.8349263155905735,9.628215885205798,1.852233308309379,7200,3,2,7.418940817989248,4472,8.954969169152386,423647.39083566354
3788,4,3,1,32,0,27.339498085634915,2.551565289686074,2.04446367065663,2929,4,1,6.141865922075145,9432,4.080536587287949,505424.9836765384
1314,4,3,2,1,0,9.974965796651142,7.476975330370404,2.3870080469897847,6041,0,2,1.9676027175142317,8710,2.125284540477603,239628.28599535214
4746,1,2,2,13,0,29.31598344913763,6.530329073826842,2.2655384852629123,7114,4,3,6.052100030927897,9812,6.400246624112169,585239.1050290787
4454,5,2,1,0,0,9.156540591033764,7.117076180265713,3.951491084976367,3548,0,2,6.9492118908238565,1854,4.383880021633647,579447.8927981643
740,1,2,1,25,2,28.64963891797722,4.1609766760081275,6.537896508367229,5834,3,3,8.933655315822666,7363,8.339497543931675,67545.56473842505
1563,2,1,2,24,1,2.5527948758875723,3.8249143613538843,4.380317831344697,7052,0,2,1.6307707817722885,7704,4.877069216758906,195158.3073835197
972,3,2,1,15,2,21.56888833842458,7.157887035295334,7.759739087498882,1111,1,2,3.660705865871565,4624,7.0170627300589885,97201.6408745872
4235,5,1,2,14,0,16.431222881273108,2.9398895659409083,7.1926850594861484,4219,4,1,7.2310684952135125,6446,3.7743219055434296,520378.9314013519
3141,2,1,2,25,0,14.858435236559188,4.776892703731046,1.2652691404907568,1714,4,2,1.308984722846307,9573,2.885071375228061,415402.53096585255
